Model,Accuracy,Norm_acc,Overall_corr,ECE_conf,ECE_conf-logits,ECE_logits,Dist_conf-logits,Overall_logits_mean,Overall_logits_std,Overall_confidence_mean,Overall_confidence_std,Match_corr,Match_logits_mean,Match_logits_std,Match_confidence_mean,Match_confidence_std,Mismatch_corr,Mismatch_logits_mean,Mismatch_logits_std,Mismatch_confidence_mean,Mismatch_confidence_std,Task,pertubation
Llama-3.1-8B_base_new_56_approval2,0.67,0.3400000000000001,0.1129391105406841,0.097,0.2133516868650913,0.1163516868650912,0.0167270044774237,0.5536483131349087,0.0404276246321707,7.67,0.987916949696425,0.0612434989725379,0.5637179633129888,0.0423553883673764,7.791044776119403,1.0554165828683764,0.0285551078179893,0.5332038718642611,0.0264491682728831,7.424242424242424,0.7856522241102722,CoLA,approval
Llama-3.1-8B_base_new_56_approval3,0.585,0.1699999999999999,0.0465979075080367,0.1444999999999999,0.1858280853629112,0.0413280853629112,0.0142550369038764,0.5436719146370887,0.0424941554575842,7.295,0.6784367191636563,0.0781442976897153,0.5497122215919006,0.0470105620613303,7.401709401709402,0.7774829974837802,-0.1888216536306992,0.5351572650742819,0.033622635978343,7.144578313253012,0.4719583001547119,CoLA,approval
Llama-3.1-8B_base_new_56_nonsense1,0.665,0.33,0.3152389936076381,0.089,0.2265563570857048,0.140336722433567,0.0168945983638558,0.5274436429142952,0.0281078136379593,7.54,0.8010043946202835,0.2939626207132562,0.5320404438596023,0.0293282348353405,7.676691729323308,0.900747771681202,0.2022511352201466,0.518318649993014,0.0231239891726472,7.268656716417911,0.4466063805620689,CoLA,nonsense
Llama-3.1-8B_base_new_56_nonsense2,0.615,0.2299999999999999,0.2063861391032159,0.144,0.2325397849977016,0.0885397849977016,0.017762876329685,0.5264602150022983,0.0303507081022874,7.59,0.9677721397998926,0.1878765017227878,0.5312878663946943,0.0318487136212427,7.739837398373984,1.0852014874786904,0.1345192655209182,0.5187485121287309,0.026186703164279,7.35064935064935,0.6837634587578275,CoLA,nonsense
Llama-3.1-8B_base_new_56_nonsense3,0.64,0.28,0.1013859731235489,0.0909999999999999,0.1757348474562168,0.1009768311679363,0.0130739330866866,0.5418735609948635,0.0358007776838708,7.17,0.512261710750967,0.05866610716768,0.5496597504243255,0.0365347408059565,7.25,0.5750727444570146,-0.0112211466116673,0.5280314464535978,0.0300197095807935,7.027777777777778,0.3345049831087269,CoLA,nonsense
Llama-3.1-8B_base_new_56_withAlignment,0.735,0.47,0.1888303181408956,0.0715,0.2097612010240555,0.1442612010240555,0.0171724189700706,0.5907387989759445,0.0941040265351031,8.005,0.9847964868961572,0.1458738599733438,0.610053666594888,0.1008030669622644,8.122448979591837,0.9924230702987904,0.0541059963050777,0.5371673736932143,0.0371507541079699,7.679245283018868,0.8938590687759963,CoLA,withAlignment
Qwen2.5-7B_base_45,0.8351063829787234,0.6702127659574468,0.0394060590837214,0.0664893617021276,0.0666824327821426,0.0392863530110805,0.0115890966598104,0.8346662513436155,0.1366256749316348,7.686170212765957,0.5397763576956921,7.096877511407025e-05,0.8579159973153643,0.126091412348121,7.707006369426751,0.5460950712854377,0.042096512032389,0.7169175378737911,0.1285463114256535,7.580645161290323,0.5016103101271009,QNLI,origin
Qwen2.5-7B_base_45_criticism1,0.82,0.6399999999999999,-0.0424731499733831,0.07,0.0692736834287643,0.0492425018548965,0.0123381754492076,0.8192736834287644,0.1387930755970335,7.5,0.7502093510159407,-0.0861053289890422,0.8498037355702098,0.1215247250753571,7.536585365853658,0.738014613239521,-0.1793437154210336,0.6801923347844018,0.1283946703993583,7.333333333333333,0.7928249671720918,QNLI,criticism
Qwen2.5-7B_base_45_criticism2,0.815,0.6299999999999999,0.0793232264289121,0.0834999999999999,0.0630268933176994,0.0623309209942817,0.0124639358430836,0.7822705844044685,0.1436676137228092,7.315,1.015347058025582,-0.0351800523406572,0.813312871324504,0.132248310873622,7.361963190184049,0.992702297009796,0.4104502720467693,0.6455167258107984,0.1086646231997382,7.108108108108108,1.1000955459459922,QNLI,criticism
Qwen2.5-7B_base_45_criticism3,0.835,0.6699999999999999,0.0081306581915883,0.0969999999999999,0.0800799387097358,0.020655838549137,0.0126776940229795,0.8210799387097358,0.137461253096225,7.41,0.8458589639737074,-0.0644701331807567,0.8452887267409684,0.127160180569942,7.467065868263473,0.8557701466094779,-0.0156509173403441,0.6985687992789529,0.1228416499142365,7.121212121212121,0.7398300378117162,QNLI,criticism
Qwen2.5-7B_base_45_approval1,0.845,0.69,-0.0920948849316224,0.107,0.0781987599730492,0.0380715641379356,0.0133236951285485,0.8161987599730491,0.1364108089202132,7.38,0.9273076606431312,-0.119013371327751,0.837144326528854,0.1300423385476849,7.437869822485207,0.8850532440806629,-0.3608770679532565,0.702011639072049,0.1130754043727569,7.064516129032258,1.0934801894552928,QNLI,approval
Qwen2.5-7B_base_45_approval2,0.825,0.6499999999999999,-0.068631511060962,0.118,0.0984809216856956,0.0736877885460853,0.0147814598514472,0.7873096176981926,0.1465251367237229,7.07,1.167008803625189,-0.2224332672070926,0.8174046563379692,0.1325144858666908,7.193939393939394,1.141762489167674,-0.0693890309243075,0.645433006967817,0.1258667030803519,6.485714285714286,1.1212238211627763,QNLI,approval
Qwen2.5-7B_base_45_approval3,0.845,0.69,-0.0709830128809199,0.1205,0.0874596469402312,0.0568972963094711,0.0145637112438401,0.8119596469402314,0.1398459798697875,7.245,1.1452216655812009,-0.0924665499340661,0.8354082188662693,0.1292143378081109,7.27810650887574,1.138945298664619,-0.1820888601355533,0.6841271096660245,0.1274543910736108,7.064516129032258,1.1813970224827817,QNLI,approval
Qwen2.5-7B_base_45_nonsense1,0.83,0.6599999999999999,-0.1268858489633172,0.0929999999999999,0.0739381672739982,0.039482446014881,0.0132504431845685,0.8109381672739983,0.134812487060126,7.37,0.920508926310378,-0.1829340461932221,0.8358716289681124,0.1222105967507438,7.4156626506024095,0.8955082427193993,-0.2178854151035178,0.689204207238029,0.1285479721579656,7.147058823529412,1.0189820512047116,QNLI,nonsense
Qwen2.5-7B_base_45_nonsense2,0.85,0.7,-0.0714471931345336,0.1249999999999999,0.0898462423682212,0.0427397868037223,0.0141729515058025,0.8148462423682212,0.1406555392234111,7.25,1.0211334720981369,-0.1161697484471891,0.8368334945510415,0.1339487878679303,7.2823529411764705,1.010146918904553,-0.0551830411616586,0.6902518133322398,0.1109316957327434,7.066666666666666,1.0806553992619587,QNLI,nonsense
Qwen2.5-7B_base_45_nonsense3,0.835,0.6699999999999999,-0.1245164051781175,0.09,0.0738025054335594,0.0346628454327583,0.0127072760472446,0.8188025054335594,0.138880573008861,7.45,0.7211799376803006,-0.2086849665104218,0.8433714098559169,0.1272168669407684,7.514970059880239,0.6842134471543685,-0.3172272145445713,0.6944689588113264,0.1299953495228767,7.121212121212121,0.8199685877205817,QNLI,nonsense
Qwen2.5-7B_base_45_withAlignment,,,,,,,,,,,,,,,,,,,,,,QNLI,withAlignment
Qwen2.5-7B_base_new_56,0.815,0.6299999999999999,-0.0953804508513073,0.074,0.079646879851818,0.0804509112238884,0.0120755520552454,0.7345490887761116,0.1451407933355949,7.41,0.7777690036994132,-0.190226220886689,0.7640208572697785,0.1387753957216763,7.447852760736196,0.7629812727919486,0.0497844862768922,0.6047140005472544,0.0923332282567512,7.243243243243243,0.8301741920760901,QNLI,origin
Qwen2.5-7B_base_new_56_criticism1,0.775,0.55,-0.2885475184394547,0.0504999999999999,0.104391940176487,0.0647069111466407,0.0134221987250201,0.7283975830674172,0.1393914469134905,7.245,0.9536889498496484,-0.3575148952635105,0.7613310402439487,0.1333776920651945,7.251612903225807,0.984249654127756,-0.1599281988330032,0.6149601194593641,0.0929060868695807,7.222222222222222,0.8498365855987972,QNLI,criticism
Qwen2.5-7B_base_new_56_criticism2,0.785,0.5700000000000001,-0.3400058965739264,0.0794999999999999,0.1177046946287155,0.0892949879169464,0.0139224934201398,0.7210620188713074,0.1330187049101784,7.055,1.066613011632107,-0.4284051836808459,0.7430971879867991,0.1362741471275391,7.10828025477707,1.0474610196186045,-0.242371683601028,0.6406080293100934,0.0801066858258431,6.8604651162790695,1.1250692116030057,QNLI,criticism
Qwen2.5-7B_base_new_56_criticism3,0.74,0.48,-0.1327832610682848,0.0414999999999999,0.0669680864214897,0.0777672377228737,0.0120521166783001,0.7254276040196419,0.1423349252885379,7.425,0.75977714267584,-0.2224828603632024,0.7652740486570306,0.1368054619969976,7.45945945945946,0.7857435351991053,-0.0415878841394042,0.6120184923593814,0.0859302066382464,7.326923076923077,0.6779772061109668,QNLI,criticism
Qwen2.5-7B_base_new_56_approval1,0.75,0.5,-0.2588906584675369,0.0544999999999999,0.0996488336026668,0.0735700510442256,0.0130758874099702,0.7328114657104016,0.1370926744542581,7.255,0.9404238326013558,-0.359757717056042,0.7687277730305989,0.1308025372641461,7.266666666666667,0.9808000204371355,-0.0045151452374691,0.6250625437498093,0.0922298524039076,7.22,0.8154127538760193,QNLI,approval
Qwen2.5-7B_base_new_56_approval2,0.76,0.52,-0.1210792004354003,0.0809999999999999,0.0836191155910492,0.0541906827688217,0.0131239008807759,0.724539561867714,0.137079289824383,6.98,1.0748845912106637,-0.2446815730520309,0.7575876179494356,0.1320589994579253,7.059210526315789,1.0810440907965224,0.014679787213026,0.6198873842755953,0.0938841433162783,6.729166666666667,1.0260351977151436,QNLI,approval
Qwen2.5-7B_base_new_56_approval3,0.79,0.5800000000000001,-0.353017326069777,0.0655,0.1107489774823189,0.0687699499726296,0.0135817933945401,0.7212300500273705,0.1396129364557095,7.245,0.9215319340791384,-0.4400710596554862,0.7493908971170836,0.136571896615895,7.2784810126582276,0.943454944404481,-0.2666251146139209,0.6152916252613068,0.092900924746996,7.119047619047619,0.832345523714672,QNLI,approval
Qwen2.5-7B_base_new_56_nonsense1,0.765,0.53,-0.0632372888752066,0.0704999999999999,0.0573929956257343,0.0910658498108386,0.0115637075371003,0.7345592989027501,0.1404661857477515,7.315,0.7607025316827482,-0.1954138993163991,0.7693729225326987,0.1348463921704165,7.366013071895424,0.7926606925489696,0.2602532657418315,0.6212298432563214,0.0901011260586971,7.148936170212766,0.6248033918328899,QNLI,nonsense
Qwen2.5-7B_base_new_56_nonsense2,0.795,0.5900000000000001,-0.0606193333547249,0.0465,0.070363111615181,0.0568777114152908,0.0115250313519591,0.7381222885847092,0.144158252048696,7.485,0.6797686570706822,-0.2027376644897458,0.7662621665300813,0.1406451767249548,7.547169811320755,0.6334366103534272,0.0989362135028613,0.628994469235583,0.0994939238647914,7.2439024390243905,0.7993900113485919,QNLI,nonsense
Qwen2.5-7B_base_new_56_nonsense3,0.79,0.5800000000000001,-0.1230038898019115,0.0469999999999999,0.075950049161911,0.0661386781930924,0.0121007461554008,0.726843364238739,0.1450869129662935,7.43,0.7401616012600888,-0.2318752539380749,0.7563886091678957,0.1435953006390724,7.493670886075949,0.720463716940163,-0.1033724516813499,0.6156969666481018,0.0848160010126217,7.190476190476191,0.7726449737860468,QNLI,nonsense
Qwen2.5-7B_base_new_56_withAlignment,,,,,,,,,,,,,,,,,,,,,,QNLI,withAlignment
Mistral-7B-v0.3_base_45,0.645,0.29,0.1677400652715955,0.1029999999999999,0.1322229473888874,0.0751400245726108,0.0118110913372214,0.5747744466364384,0.0631563054942768,6.26,1.5731414015741687,0.1953192169248774,0.5873199738273325,0.0697324141631524,6.395348837209302,1.617379268345684,-0.0289684271504291,0.5519804606135462,0.0403818425679953,6.014084507042254,1.468653005273675,QNLI,origin
Mistral-7B-v0.3_base_45_criticism1,0.63,0.26,-0.0432627009921518,0.1455,0.1156963507533073,0.055236134827137,0.0108834898538993,0.574763865172863,0.0546260270807861,5.895,1.4120710759795654,0.0029605359743222,0.5844195196552883,0.0600936733153348,5.904761904761905,1.4390473038983622,-0.1864031668212397,0.5583231561892742,0.0389346495762978,5.878378378378378,1.3744508512638052,QNLI,criticism
Mistral-7B-v0.3_base_45_criticism2,0.66,0.32,-0.0488092300940681,0.1325,0.122812620550394,0.0852912263572216,0.0114370186653023,0.5747087736427784,0.0517775478367224,6.275,1.4175408673307328,0.0364510281877642,0.5818001029617859,0.0532373114716903,6.265151515151516,1.4080458467815973,-0.233418988653271,0.5609432520235286,0.0461498408882471,6.294117647058823,1.4461355970506593,QNLI,criticism
Mistral-7B-v0.3_base_45_criticism3,0.645,0.29,0.0641367561361647,0.0865,0.1162164754867553,0.0655863690376281,0.0116599117151673,0.5843487989902496,0.0574820178193853,6.265,1.528547443304316,0.0798254464964963,0.5944592994312907,0.0584018446013355,6.434108527131783,1.633845928899003,-0.1042475651295473,0.5659790164987806,0.0512427688815475,5.957746478873239,1.2698326067220695,QNLI,criticism
Mistral-7B-v0.3_base_45_approval1,0.675,0.3500000000000001,0.210464727579881,0.118,0.1341422600746155,0.0832283753156661,0.0125473392604881,0.5917716246843338,0.0688181114457018,6.32,1.7414832238914824,0.2500871835137069,0.6017483371275443,0.0721460702415407,6.503703703703704,1.7486629180907285,0.0050123569100038,0.5710507603792044,0.056406436454595,5.938461538461539,1.6759038892949234,QNLI,approval
Mistral-7B-v0.3_base_45_approval2,0.685,0.3700000000000001,0.0877630114572736,0.0975,0.1105409307777882,0.1120186109840869,0.0106946273432604,0.5829036249220372,0.0596641932903034,6.375,1.3353993624704306,0.1457527519130824,0.5923781140442312,0.062648413562384,6.437956204379562,1.3765970076958804,-0.1605240677969182,0.5623003707991706,0.0467640419907903,6.238095238095238,1.2406331072933867,QNLI,approval
Mistral-7B-v0.3_base_45_approval3,0.62,0.24,0.0278075461430938,0.1205,0.1599318525791168,0.0327244886755942,0.0134653642464714,0.5872755113244057,0.0671923568627953,7.185,1.228135409030522,0.0850846996513002,0.5977250940857395,0.0692480857405468,7.274193548387097,1.1779733849148677,-0.1191386121116325,0.5702261920822295,0.0603318068972753,7.039473684210527,1.3006745888057136,QNLI,approval
Mistral-7B-v0.3_base_45_nonsense1,0.685,0.3700000000000001,0.034760042696078,0.0915,0.1155010416805744,0.1092380060255527,0.0113484574519379,0.5757619939744473,0.0571748446809198,6.235,1.445761436286522,0.0410058592096731,0.5797237982280063,0.0601891569652449,6.386861313868613,1.4412421888083915,-0.0402229105191093,0.5671466418675014,0.0493514771598249,5.904761904761905,1.4109512430053166,QNLI,nonsense
Mistral-7B-v0.3_base_45_nonsense2,0.63,0.26,-0.0325463277105116,0.0385,0.1116282040774822,0.0560669960081576,0.0111036995855574,0.5739330039918422,0.0612030688645989,6.165,1.3664225381498292,-0.0746091043452676,0.5819881627010921,0.0676996547854553,6.428571428571429,1.3471663382289287,-0.0970445900077897,0.5602174634869034,0.0453926150655498,5.716216216216216,1.287668278884651,QNLI,nonsense
Mistral-7B-v0.3_base_45_nonsense3,0.65,0.3,0.2108069254104846,0.095,0.1158409734666347,0.0643914391100407,0.0101861135017223,0.5856085608899594,0.0617057338401735,5.99,1.435340031151198,0.2502665429343518,0.5970192849636078,0.0670904725342074,6.176923076923077,1.4913985144557074,-0.0815792211957549,0.5644172161817551,0.0431888738006755,5.642857142857143,1.2630273533214142,QNLI,nonsense
Mistral-7B-v0.3_base_45_withAlignment,0.635,0.27,0.0993299903235317,0.1595,0.1927684410214424,0.0404541441798209,0.0169577710432162,0.6007768759131431,0.0777008892368425,6.955,2.1461605310706933,0.1235642584112514,0.6183567948228731,0.0795898828191626,7.094488188976378,2.161837368397325,-0.0242009495112529,0.5701926334263527,0.0640920863702707,6.712328767123288,2.111341411775372,QNLI,withAlignment
Mistral-7B-v0.3_base_new_56,0.705,0.4099999999999999,0.0613382137281844,0.0814999999999999,0.2164907995760441,0.1335755230486392,0.0159241071355497,0.5714244769513607,0.0572264427402526,7.865,0.3840736424360187,0.1251885226722836,0.5801701763420241,0.0597321592196335,7.900709219858156,0.3001181800321593,-0.1428891133416729,0.5505237377296059,0.0446499120034671,7.779661016949152,0.5274465689615329,QNLI,origin
Mistral-7B-v0.3_base_new_56_criticism1,0.59,0.1799999999999999,0.1691882257269729,0.194,0.2105132163465023,0.0861555401980876,0.0155269751174654,0.5734867836534977,0.0572973989633006,7.84,0.3675260220507149,0.2537588222387997,0.5870278576167963,0.0649792555455851,7.8559322033898304,0.3526559478961845,-0.0292663536838784,0.5540008479502143,0.0362661232166324,7.817073170731708,0.3889856635299011,QNLI,criticism
Mistral-7B-v0.3_base_new_56_criticism2,0.64,0.28,0.0928128151177313,0.133,0.2171007842123508,0.0990602390468119,0.0159459839403191,0.5558992157876491,0.0462852576923982,7.73,0.4450735357907798,0.0305775849866207,0.5631502668838948,0.0506625130539679,7.7578125,0.4300905187640256,0.1982737858021061,0.5430084582832124,0.0339134614321642,7.680555555555555,0.4695334480544919,QNLI,criticism
Mistral-7B-v0.3_base_new_56_criticism3,0.65,0.3,0.0452126723935953,0.131,0.2181698261797428,0.0867203970253467,0.0160853501996643,0.5632796029746533,0.0521722307922145,7.81,0.4299117590890196,0.1094455974413992,0.5743001357867168,0.055872651023336,7.815384615384615,0.3894861529340554,-0.1003349455315194,0.542812899180821,0.0368800329470288,7.8,0.499274836456676,QNLI,criticism
Mistral-7B-v0.3_base_new_56_approval1,0.58,0.1599999999999999,0.0824525272063002,0.2125,0.2246657843887806,0.0617231045663357,0.0165404653606089,0.5678342156112194,0.0619392741255498,7.925,0.2640523018086614,0.0245396868474738,0.5851018264375883,0.0699421101089475,7.948275862068965,0.222430353973588,0.1162394974437491,0.5439884673271861,0.0377911323454177,7.892857142857143,0.3111524301168835,QNLI,approval
Mistral-7B-v0.3_base_new_56_approval2,0.61,0.2199999999999999,0.1965317941860748,0.1685,0.2140793784558773,0.0455793784558772,0.0157699493708802,0.5644206215441226,0.0560233957487355,7.785,0.4118532694757797,0.2306746223418946,0.5744041463390726,0.0612236606365828,7.836065573770492,0.3717427293459404,0.0714871314061176,0.5488053648135601,0.0426184768161472,7.705128205128205,0.4589364995538168,QNLI,approval
Mistral-7B-v0.3_base_new_56_approval3,0.645,0.29,0.2077480984289107,0.153,0.2258101328015327,0.0728101328015327,0.016463724429148,0.5721898671984672,0.05717250743139,7.98,0.2232694475989847,0.2216282592223161,0.5814215060352355,0.0597470894064284,7.992248062015504,0.2337240637685732,0.132399211948419,0.5554168895936348,0.0481928463355277,7.957746478873239,0.2025988096361772,QNLI,approval
Mistral-7B-v0.3_base_new_56_nonsense1,0.69,0.3799999999999999,-0.0003375389109578,0.091,0.2155068015158176,0.1294646601378917,0.015932469641919,0.5654931984841823,0.052906845550493,7.81,0.393285350393542,-0.046560047304562,0.573497864647188,0.0560646260242052,7.833333333333333,0.3740356619348309,0.0466548482305551,0.5476763608955568,0.0400573289215526,7.758064516129032,0.4317514415087041,QNLI,nonsense
Mistral-7B-v0.3_base_new_56_nonsense2,0.645,0.29,-0.0042215789732953,0.1275,0.1979786798357963,0.0704786798357963,0.0149340576102171,0.5745213201642037,0.0584037637499625,7.725,0.4476347667709805,0.0751140039591657,0.5870669689751411,0.0589585270565514,7.751937984496124,0.433571788893179,-0.2356427421736019,0.5517271131696836,0.0502356572869902,7.676056338028169,0.4713096612426742,QNLI,nonsense
Mistral-7B-v0.3_base_new_56_nonsense3,0.67,0.3400000000000001,0.0657050959609867,0.1165,0.215154250651598,0.1023537711799144,0.015848300064571,0.5726399247348308,0.0525030824542093,7.865,0.4558662856055044,0.1110660167706569,0.5806810335436864,0.0565718601010313,7.91044776119403,0.3567330158802388,-0.0884468779221558,0.5563140371532151,0.0385611581833856,7.772727272727272,0.6024425806141718,QNLI,nonsense
Mistral-7B-v0.3_base_new_56_withAlignment,0.59,0.1799999999999999,-0.006960017596473,0.2205,0.2277803933918476,0.0216346551477909,0.0168399840134087,0.5797727273404598,0.0558602100697822,8.055,0.513119340199171,-0.0566216615333303,0.5877594712932231,0.0585798182936876,8.084745762711865,0.5323110585137977,0.0504092532960607,0.5682796079938005,0.0498265017522623,8.012195121951219,0.4841666491750974,QNLI,withAlignment
Llama-3.1-8B_base_45,0.565,0.1299999999999999,-0.1657671422249533,0.1394999999999999,0.1497523911595344,0.0320914077758788,0.0157361862493277,0.5642636996507645,0.0556304642227196,6.055,2.030415706129779,-0.2116431712542612,0.5633064964703755,0.0606162583125651,6.070796460176991,2.0341583647406867,-0.0936592812151379,0.5655069635517296,0.0487151072148483,6.0344827586206895,2.037145037489734,QNLI,origin
Llama-3.1-8B_base_45_criticism1,0.565,0.1299999999999999,-0.1227213551392242,0.1674999999999999,0.1635419736802578,0.0115599329769611,0.0170621956652557,0.5570997883379459,0.053251234409927,6.325,2.170930606558503,-0.0911610010386984,0.5640479597897656,0.0568383901231034,6.283185840707965,2.144215751357392,-0.1678338381299789,0.5480751518545479,0.0469951339235785,6.379310344827586,2.2164363777288187,QNLI,criticism
Llama-3.1-8B_base_45_criticism2,0.54,0.08,-0.325554192204155,0.2925,0.3274015313386917,0.0307286170125007,0.0261593640281436,0.5707286170125008,0.0595077871158713,8.325,2.3658744279959603,-0.3744007569729578,0.5749322672684988,0.0604161683218741,8.75,2.175157100352743,-0.3230321519130554,0.565793897146764,0.0583644544316225,7.826086956521739,2.4922239313961336,QNLI,criticism
Llama-3.1-8B_base_45_criticism3,0.565,0.1299999999999999,-0.1080281273755838,0.0959999999999999,0.1198652503490447,0.0831512209773063,0.012565181272458,0.5678340861201286,0.0575663549734322,5.71,1.624529309488422,-0.1618364103212238,0.5672643812356797,0.0623830192811427,5.761061946902655,1.6161812148835926,-0.0243583044227841,0.5685740476367117,0.0509805075863741,5.64367816091954,1.6422971114240956,QNLI,criticism
Llama-3.1-8B_base_45_approval1,0.51,0.02,-0.2318038664312965,0.1124999999999999,0.1693662075698375,0.0765328721702098,0.0169880408966069,0.570042480379343,0.0634977516515966,6.225,2.120579943431141,-0.2469167930507509,0.5706475683871437,0.0660458521626874,6.480392156862745,2.25472174374579,-0.219317685029123,0.5694126949018362,0.0610658930900027,5.959183673469388,1.9473395403739664,QNLI,approval
Llama-3.1-8B_base_45_approval2,0.54,0.08,-0.2855793647193842,0.252,0.2750884484052658,0.0547341847419738,0.0231446157747902,0.5796158558130264,0.0564251811805161,7.62,2.5093994156243182,-0.244419414675067,0.5838040008589074,0.0571089438229727,7.685185185185185,2.5047549104947637,-0.3423665253801852,0.5746993377156879,0.0555180426357466,7.543478260869565,2.5264014432131465,QNLI,approval
Llama-3.1-8B_base_45_approval3,0.57,0.1399999999999999,-0.1996317227955064,0.097,0.151923450499773,0.0253136555850505,0.0159084576658393,0.5624925471842289,0.0517006022075876,6.03,2.056757461705533,-0.2253789239403528,0.5642729812023932,0.0538096687293364,6.254385964912281,2.2014130759874906,-0.1735700938845606,0.5601324369741041,0.0489763216073533,5.732558139534884,1.817719441269268,QNLI,approval
Llama-3.1-8B_base_45_nonsense1,0.53,0.06,-0.0729258004003937,0.0945,0.1334461439549922,0.0531703348457813,0.0128006857138063,0.5586523459851742,0.054449585154716,6.095,1.6152461423889917,-0.0205992594119776,0.5640794598269012,0.059454909630569,6.179245283018868,1.5784089023674364,-0.1596289936580376,0.5525324090998224,0.0477652108555068,6.0,1.6591227115686804,QNLI,nonsense
Llama-3.1-8B_base_45_nonsense2,0.56,0.1200000000000001,-0.0986925715891932,0.1164999999999999,0.1680815587639808,0.0535984304547309,0.0168998738043012,0.5566518375277519,0.051263742492913,6.395,2.1381847840760324,-0.0036878528019316,0.5603116093469518,0.0486279603262572,6.5625,2.221034780343499,-0.2370199025570832,0.5519939461214975,0.054359130112258,6.181818181818182,2.020273422632283,QNLI,nonsense
Llama-3.1-8B_base_45_nonsense3,0.55,0.1,-0.1703784421159631,0.07,0.1320958138108253,0.0635576918721199,0.0137459216098963,0.5664185807108879,0.0549746364421971,5.86,1.768058299591324,-0.2065561038284911,0.5678270784291354,0.0611302465055764,6.0181818181818185,1.867057824698343,-0.1154393431055255,0.5646970834996965,0.0466413651143364,5.666666666666667,1.62839964175212,QNLI,nonsense
Llama-3.1-8B_base_45_withAlignment,0.525,0.05,-0.208121210971178,0.159,0.2022498553693295,0.0861125810444354,0.0181830094113872,0.6081205578148365,0.0880313297117535,6.36,2.230532757416835,-0.2513226491297359,0.6217573495138259,0.0961553017884508,6.304761904761905,2.2063013320409257,-0.1499436418542979,0.5930483143580587,0.0757570658042161,6.421052631578948,2.2671518704276146,QNLI,withAlignment
Llama-3.1-8B_base_new_56,0.505,0.01,-0.1646282492560967,0.242,0.1803315388858318,0.0523681484162807,0.0146050625638705,0.5573681484162808,0.0486264264157852,7.37,0.8224855087235888,-0.20660850446518,0.5596614680667915,0.0490816606712127,7.475247524752476,0.8671108280484171,-0.1328386858308126,0.5550284990758607,0.0482940911649592,7.262626262626263,0.7637963531591098,QNLI,origin
Llama-3.1-8B_base_new_56_criticism1,0.495,-0.01,-0.0678563196319257,0.2734999999999999,0.1685571306049823,0.0633000616729259,0.0149064505250471,0.5554450158774853,0.0457914220738001,7.185,1.2281354090305234,-0.0131600327930565,0.5615538768093995,0.0443230678712775,7.171717171717172,1.370538431661552,-0.1324207221622413,0.5494571224887772,0.0466297979101505,7.198019801980198,1.077216802507258,QNLI,criticism
Llama-3.1-8B_base_new_56_criticism2,0.56,0.1200000000000001,-0.1517541440584378,0.1659999999999999,0.1735929245948791,0.0093988597393035,0.0159966358505617,0.556791170835495,0.0467982001087898,7.22,1.407660306213273,-0.205290202319191,0.5584085086094481,0.0504167912483003,7.366071428571429,1.4642621713899822,-0.0764390046592757,0.5547327409413728,0.041937656884472,7.034090909090909,1.316987712668081,QNLI,criticism
Llama-3.1-8B_base_new_56_criticism3,0.555,0.1100000000000001,-0.2153809349545475,0.2004999999999999,0.2092070040404796,0.0286112277209759,0.0170794549703266,0.5469935892522335,0.04310065315594,7.555,1.0547690213701806,-0.1767599801440098,0.5474892156618135,0.0438105424883541,7.585585585585585,1.0398292558131264,-0.2649716803117751,0.5463754484492741,0.0424376978059757,7.51685393258427,1.077796147348857,QNLI,criticism
Llama-3.1-8B_base_new_56_approval1,0.535,0.07,-0.1657653607489785,0.2145,0.2012599400877951,0.0394657701253891,0.0170464226661562,0.5462841928005219,0.0418370708485665,7.445,1.2428589994292627,-0.2082165458804503,0.5449784924493772,0.0446475515319872,7.626168224299065,1.370328183291936,-0.0836677701178134,0.5477864501937744,0.0385363535892996,7.236559139784946,1.046711719192493,QNLI,approval
Llama-3.1-8B_base_new_56_approval2,0.51,0.02,-0.0910104039548668,0.2584999999999999,0.1891647799909115,0.057055527716875,0.0165179461932186,0.562029783576727,0.0470477449545877,7.485,1.287658854911955,-0.1299390750706879,0.5624071502802419,0.04589225077116,7.53921568627451,1.3546514558661271,-0.0498669906650861,0.5616370141506195,0.0484543530936473,7.428571428571429,1.2184153981603425,QNLI,approval
Llama-3.1-8B_base_new_56_approval3,0.5,0.0,-0.1119017447078485,0.2554999999999999,0.1885480663478373,0.0521112768352031,0.0157292239135523,0.5521112768352032,0.0442064915835131,7.355,1.133755710040858,-0.0742126509076596,0.5552159565687179,0.0434421053898362,7.42,1.2405603165464785,-0.1678374112170668,0.5490065971016884,0.0449608497402894,7.29,1.017969855281888,QNLI,approval
Llama-3.1-8B_base_new_56_nonsense1,0.53,0.06,-0.0807642354091638,0.2294999999999999,0.1985078234672546,0.0659626346826553,0.0160287749477936,0.5421745705604554,0.0390684124577427,7.395,1.0169295593320204,-0.0449200650704492,0.5435356121018248,0.0426137310067107,7.443396226415095,1.0786251273352374,-0.1426920056283412,0.5406397790350812,0.0348038109942412,7.340425531914893,0.9453131868733224,QNLI,nonsense
